Category;Subcategory;Supplier;Brand;Region;Year;Month;Units Month;Values Month
Shampoo;Moisturizing;Glitterati;Nourish;Center;2022;5;7616;$51065
Shampoo;Moisturizing;Glitterati;Nourish;Center;2022;6;7994;$53578
Shampoo;Moisturizing;Glitterati;Nourish;Center;2022;7;7672;$51401
Shampoo;Moisturizing;Glitterati;Nourish;Center;2022;8;7084;$47432
Shampoo;Moisturizing;Glitterati;Nourish;Center;2022;9;7448;$49910
Shampoo;Moisturizing;Glitterati;Nourish;Center;2022;10;6993;$46921
Shampoo;Moisturizing;Glitterati;Nourish;Center;2022;11;7154;$47957
Shampoo;Moisturizing;Glitterati;Nourish;Center;2022;12;6860;$45941
Shampoo;Moisturizing;Glitterati;Nourish;Center;2023;1;6538;$43771
Shampoo;Moisturizing;Glitterati;Nourish;Center;2023;2;5831;$39074
Shampoo;Moisturizing;Glitterati;Nourish;Center;2023;3;6587;$44142
Shampoo;Moisturizing;Glitterati;Nourish;North;2018;1;12782;$85652
Shampoo;Moisturizing;Glitterati;Nourish;North;2018;2;10682;$71561
Shampoo;Moisturizing;Glitterati;Nourish;North;2018;3;10661;$71400
Shampoo;Moisturizing;Glitterati;Nourish;North;2018;4;9709;$65065
Shampoo;Moisturizing;Glitterati;Nourish;North;2018;5;11697;$78386
Shampoo;Moisturizing;Glitterati;Nourish;North;2018;6;11179;$74893
Shampoo;Moisturizing;Glitterati;Nourish;North;2018;7;10500;$70336
Shampoo;Moisturizing;Glitterati;Nourish;North;2018;8;9940;$66598
Shampoo;Moisturizing;Glitterati;Nourish;North;2018;9;9366;$62734
Shampoo;Moisturizing;Glitterati;Nourish;North;2018;10;12222;$81914
Shampoo;Moisturizing;Glitterati;Nourish;North;2018;11;11438;$76594
Shampoo;Moisturizing;Glitterati;Nourish;North;2018;12;10087;$67557
Shampoo;Moisturizing;Glitterati;Nourish;North;2019;1;10591;$70917
Shampoo;Moisturizing;Glitterati;Nourish;North;2019;2;9912;$66360
Shampoo;Moisturizing;Glitterati;Nourish;North;2019;3;9646;$64680
Shampoo;Moisturizing;Glitterati;Nourish;North;2019;4;10542;$70616
Shampoo;Moisturizing;Glitterati;Nourish;North;2019;5;11571;$77497
Shampoo;Moisturizing;Glitterati;Nourish;North;2019;6;10941;$73304
Shampoo;Moisturizing;Glitterati;Nourish;North;2019;7;9646;$64666
Shampoo;Moisturizing;Glitterati;Nourish;North;2019;8;9940;$66626
Shampoo;Moisturizing;Glitterati;Nourish;North;2019;9;9800;$65618
Shampoo;Moisturizing;Glitterati;Nourish;North;2019;10;9247;$61929
Shampoo;Moisturizing;Glitterati;Nourish;North;2019;11;9667;$64757
Shampoo;Moisturizing;Glitterati;Nourish;North;2019;12;9772;$65527
Shampoo;Moisturizing;Glitterati;Nourish;North;2020;1;9128;$61187
Shampoo;Moisturizing;Glitterati;Nourish;North;2020;2;8701;$58331
Shampoo;Moisturizing;Glitterati;Nourish;North;2020;3;11977;$80220
Shampoo;Moisturizing;Glitterati;Nourish;North;2020;4;8246;$55216
Shampoo;Moisturizing;Glitterati;Nourish;North;2020;5;8456;$56651
Shampoo;Moisturizing;Glitterati;Nourish;North;2020;6;9667;$64743
Shampoo;Moisturizing;Glitterati;Nourish;North;2020;7;9646;$64652
Shampoo;Moisturizing;Glitterati;Nourish;North;2020;8;8323;$55769
Shampoo;Moisturizing;Glitterati;Nourish;North;2020;9;9345;$62622
Shampoo;Moisturizing;Glitterati;Nourish;North;2020;10;9177;$61432
Shampoo;Moisturizing;Glitterati;Nourish;North;2020;11;8148;$54572
Shampoo;Moisturizing;Glitterati;Nourish;North;2020;12;8939;$59871
Shampoo;Moisturizing;Glitterati;Nourish;North;2021;1;7917;$53046
Shampoo;Moisturizing;Glitterati;Nourish;North;2021;2;8421;$56434
Shampoo;Moisturizing;Glitterati;Nourish;North;2021;3;8785;$58779
Shampoo;Moisturizing;Glitterati;Nourish;North;2021;4;8939;$59878
Shampoo;Moisturizing;Glitterati;Nourish;North;2021;5;7700;$51604
Shampoo;Moisturizing;Glitterati;Nourish;North;2021;6;9793;$65632
Shampoo;Moisturizing;Glitterati;Nourish;North;2021;7;8967;$60102
Shampoo;Moisturizing;Glitterati;Nourish;North;2021;8;8092;$54264
Shampoo;Moisturizing;Glitterati;Nourish;North;2021;9;7952;$53291
Shampoo;Moisturizing;Glitterati;Nourish;North;2021;10;8638;$57883
Shampoo;Moisturizing;Glitterati;Nourish;North;2021;11;7609;$50974
Shampoo;Moisturizing;Glitterati;Nourish;North;2021;12;8596;$57652
Shampoo;Moisturizing;Glitterati;Nourish;North;2022;1;7784;$52192
Shampoo;Moisturizing;Glitterati;Nourish;North;2022;2;7406;$49637
Shampoo;Moisturizing;Glitterati;Nourish;North;2022;3;8239;$55258
Shampoo;Moisturizing;Glitterati;Nourish;North;2022;4;6958;$46683
Shampoo;Moisturizing;Glitterati;Nourish;North;2022;5;7980;$53452
Shampoo;Moisturizing;Glitterati;Nourish;North;2022;6;7602;$50960
Shampoo;Moisturizing;Glitterati;Nourish;North;2022;7;8120;$54439
Shampoo;Moisturizing;Glitterati;Nourish;North;2022;8;7217;$48328
Shampoo;Moisturizing;Glitterati;Nourish;North;2022;9;8162;$54684
Shampoo;Moisturizing;Glitterati;Nourish;North;2022;10;6776;$45409
Shampoo;Moisturizing;Glitterati;Nourish;North;2022;11;7616;$50988
Shampoo;Moisturizing;Glitterati;Nourish;North;2022;12;6538;$43778
Shampoo;Moisturizing;Glitterati;Nourish;North;2023;1;6538;$43792
Shampoo;Moisturizing;Glitterati;Nourish;North;2023;2;5152;$34573
Shampoo;Moisturizing;Glitterati;Nourish;North;2023;3;5278;$35350
Shampoo;Moisturizing;Glitterati;Nourish;South;2018;1;7308;$48923
Shampoo;Moisturizing;Glitterati;Nourish;South;2018;2;7322;$49049
Shampoo;Moisturizing;Glitterati;Nourish;South;2018;3;6531;$43799
Shampoo;Moisturizing;Glitterati;Nourish;South;2018;4;5705;$38192
Shampoo;Moisturizing;Glitterati;Nourish;South;2018;5;6104;$40922
Shampoo;Moisturizing;Glitterati;Nourish;South;2018;6;7084;$47411
Shampoo;Moisturizing;Glitterati;Nourish;South;2018;7;5082;$34097
Shampoo;Moisturizing;Glitterati;Nourish;South;2018;8;4711;$31528
Shampoo;Moisturizing;Glitterati;Nourish;South;2018;9;5796;$38836
Shampoo;Moisturizing;Glitterati;Nourish;South;2018;10;6328;$42406
Shampoo;Moisturizing;Glitterati;Nourish;South;2018;11;6265;$41979
Shampoo;Moisturizing;Glitterati;Nourish;South;2018;12;6216;$41678
Shampoo;Moisturizing;Glitterati;Nourish;South;2019;1;5670;$37982
Shampoo;Moisturizing;Glitterati;Nourish;South;2019;2;5355;$35861
Shampoo;Moisturizing;Glitterati;Nourish;South;2019;3;5264;$35287
Shampoo;Moisturizing;Glitterati;Nourish;South;2019;4;4522;$30317
Shampoo;Moisturizing;Glitterati;Nourish;South;2019;5;5334;$35763
Shampoo;Moisturizing;Glitterati;Nourish;South;2019;6;5061;$33929
Shampoo;Moisturizing;Glitterati;Nourish;South;2019;7;3962;$26523
Shampoo;Moisturizing;Glitterati;Nourish;South;2019;8;3745;$25046
Shampoo;Moisturizing;Glitterati;Nourish;South;2019;9;4347;$29148
Shampoo;Moisturizing;Glitterati;Nourish;South;2019;10;3983;$26719
Shampoo;Moisturizing;Glitterati;Nourish;South;2019;11;3766;$25263
Shampoo;Moisturizing;Glitterati;Nourish;South;2019;12;4165;$27937
Shampoo;Moisturizing;Glitterati;Nourish;South;2020;1;4060;$27202
Shampoo;Moisturizing;Glitterati;Nourish;South;2020;2;3780;$25312
Shampoo;Moisturizing;Glitterati;Nourish;South;2020;3;4704;$31521
Shampoo;Moisturizing;Glitterati;Nourish;South;2020;4;3857;$25858
Shampoo;Moisturizing;Glitterati;Nourish;South;2020;5;2884;$19334
Shampoo;Moisturizing;Glitterati;Nourish;South;2020;6;5579;$37380
Shampoo;Moisturizing;Glitterati;Nourish;South;2020;7;3703;$24829
Shampoo;Moisturizing;Glitterati;Nourish;South;2020;8;2730;$18235
Shampoo;Moisturizing;Glitterati;Nourish;South;2020;9;3591;$24017
Shampoo;Moisturizing;Glitterati;Nourish;South;2020;10;3542;$23772
Shampoo;Moisturizing;Glitterati;Nourish;South;2020;11;3066;$20552
Shampoo;Moisturizing;Glitterati;Nourish;South;2020;12;3101;$20748
Shampoo;Moisturizing;Glitterati;Nourish;South;2021;1;4039;$27055
Shampoo;Moisturizing;Glitterati;Nourish;South;2021;2;2996;$20104
Shampoo;Moisturizing;Glitterati;Nourish;South;2021;3;3213;$21476
Shampoo;Moisturizing;Glitterati;Nourish;South;2021;4;3507;$23562
Shampoo;Moisturizing;Glitterati;Nourish;South;2021;5;3640;$24374
Shampoo;Moisturizing;Glitterati;Nourish;South;2021;6;3360;$22463
Shampoo;Moisturizing;Glitterati;Nourish;South;2021;7;3003;$20146
Shampoo;Moisturizing;Glitterati;Nourish;South;2021;8;2807;$18802
Shampoo;Moisturizing;Glitterati;Nourish;South;2021;9;3521;$23604
Shampoo;Moisturizing;Glitterati;Nourish;South;2021;10;3794;$25375
Shampoo;Moisturizing;Glitterati;Nourish;South;2021;11;2961;$19824
Shampoo;Moisturizing;Glitterati;Nourish;South;2021;12;3353;$22491
Shampoo;Moisturizing;Glitterati;Nourish;South;2022;1;3073;$20615
Shampoo;Moisturizing;Glitterati;Nourish;South;2022;2;3325;$22330
Shampoo;Moisturizing;Glitterati;Nourish;South;2022;3;3528;$23688
Shampoo;Moisturizing;Glitterati;Nourish;South;2022;4;2989;$20048
Shampoo;Moisturizing;Glitterati;Nourish;South;2022;5;3080;$20699
Shampoo;Moisturizing;Glitterati;Nourish;South;2022;6;3703;$24808
Shampoo;Moisturizing;Glitterati;Nourish;South;2022;7;2968;$19880
Shampoo;Moisturizing;Glitterati;Nourish;South;2022;8;2723;$18256
Shampoo;Moisturizing;Glitterati;Nourish;South;2022;9;3353;$22407
Shampoo;Moisturizing;Glitterati;Nourish;South;2022;10;3360;$22456
Shampoo;Moisturizing;Glitterati;Nourish;South;2022;11;3122;$20902
Shampoo;Moisturizing;Glitterati;Nourish;South;2022;12;2996;$20020
Shampoo;Moisturizing;Glitterati;Nourish;South;2023;1;2457;$16436
Shampoo;Moisturizing;Glitterati;Nourish;South;2023;2;2436;$16310
Shampoo;Moisturizing;Glitterati;Nourish;South;2023;3;2422;$16198
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2018;1;42881,5;$260853
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2018;2;11537,5;$75141
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2018;3;41272,5;$291035
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2018;4;14635;$91415,5
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2018;5;44879;$316422
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2018;6;46712;$329954,5
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2018;7;64120,5;$350275
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2018;8;16495,5;$103004,5
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2018;9;41758,5;$295493,5
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2018;10;51912,5;$314687
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2018;11;66683;$364546
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2018;12;18776;$115761,5
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2019;1;74728;$411933
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2019;2;47057;$336029
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2019;3;70985;$392249
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2019;4;51670;$321155
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2019;5;59212;$363112
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2019;6;77887;$431021
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2019;7;19494;$122928
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2019;8;50224;$307142
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2019;9;53591;$325001
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2019;10;77189;$425801
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2019;11;19126;$119748
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2019;12;56582;$343758
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2020;1;25074,5;$160797
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2020;2;61482,5;$381264
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2020;3;25420;$167689,5
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2020;4;62445,5;$380539
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2020;5;59182,5;$326140
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2020;6;22473;$145072,5
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2020;7;60655,5;$429129
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2020;8;51836;$317535,5
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2020;9;72201;$400704
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2020;10;23541;$148368,5
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2020;11;54185,5;$386477
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2020;12;62748;$344301,5
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2021;1;54862;$392174,9
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2021;2;65275,7;$402787,1
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2021;3;60176,7;$431385,7
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2021;4;77519,7;$436805,4
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2021;5;25390;$161625
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2021;6;62838,9;$392640,4
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2021;7;66332;$427419,9
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2021;8;73534,9;$532387,1
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2021;9;26107,8;$177431,9
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2021;10;65633,8;$385201,9
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2021;11;62403,9;$390819,6
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2021;12;75620,6;$442636,9
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2022;1;63528;$368576
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2022;2;24462;$162037
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2022;3;71855;$528686
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2022;4;26318;$173962
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2022;5;72745;$425463
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2022;6;77177;$561317
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2022;7;74896;$437969
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2022;8;27082;$179093
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2022;9;70411;$417717
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2022;10;74319;$469524
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2022;11;82605;$595170
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2022;12;30273;$202958
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2023;1;92284;$700750
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2023;2;69022;$442356
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;Center;2023;3;95746;$722430
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2018;1;3869,5;$23416
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2018;2;10158;$54232,5
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2018;3;4670,5;$27885,5
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2018;4;9188;$49242
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2018;5;757;$4547,5
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2018;6;5167,5;$35995,5
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2018;7;5020;$34850
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2018;8;9460;$50790
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2018;9;1245,5;$7683
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2018;10;6061;$42317
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2018;11;5710,5;$34049
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2018;12;11604;$62160
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2019;1;6821;$47556
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2019;2;1114;$6721
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2019;3;6850;$47600
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2019;4;1581;$9583
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2019;5;6343;$38148
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2019;6;8340;$49590
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2019;7;15610;$83270
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2019;8;1952;$11950
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2019;9;8421;$58637
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2019;10;9904;$59022
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2019;11;16288;$87654
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2019;12;2010;$11990
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2020;1;18050;$96280
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2020;2;7071;$49261
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2020;3;16102;$86484,5
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2020;4;8410;$50050
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2020;5;10801,5;$75241
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2020;6;14812,5;$79351,5
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2020;7;2382;$14498
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2020;8;8201;$48964,5
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2020;9;9060;$53890
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2020;10;15190;$80850
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2020;11;2211;$13323
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2020;12;7771;$54092
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2021;1;2080;$12340
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2021;2;10110;$60190
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2021;3;2780;$16570
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2021;4;11290;$78470
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2021;5;17790;$95030
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2021;6;2688,8;$16686,8
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2021;7;10440,5;$74582,1
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2021;8;11236,6;$80379,7
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2021;9;18480;$104110
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2021;10;2508,8;$15956,1
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2021;11;9600;$58490
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2021;12;14584,4;$89425,5
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2022;1;10422;$74208
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2022;2;15630;$88180
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2022;3;12684;$90677
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2022;4;16862;$95317
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2022;5;4489;$27941
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2022;6;13530;$82550
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2022;7;14442;$102825
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2022;8;18363;$104033
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2022;9;4232;$25552
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2022;10;16474;$117348
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2022;11;15695;$96498
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2022;12;23743;$138361
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2023;1;22656;$140152
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2023;2;4692;$30614
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;North;2023;3;19538;$146662
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2018;1;1137,5;$6892
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2018;2;3437,5;$18412
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2018;3;1071,5;$6632
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2018;4;3797;$20651
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2018;5;7068,5;$49153,5
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2018;6;1469;$9066
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2018;7;2582;$15672
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2018;8;4189;$29351,5
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2018;9;9617;$66475,5
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2018;10;1484,5;$10374,5
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2018;11;3254;$19503
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2018;12;3361,5;$18500
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2019;1;3512;$21268
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2019;2;7958;$55413
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2019;3;3295;$19854
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2019;4;6730;$46140
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2019;5;1808;$11443
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2019;6;3399;$21458
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2019;7;5182;$28873
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2019;8;6376;$43863
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2019;9;1062;$6625
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2019;10;4897;$29530
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2019;11;4842;$26054
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2019;12;6701;$45755
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2020;1;5180;$36020
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2020;2;1256;$8272,5
Shampoo;Moisturizing;Nature's Harvest;Diamond Shine;South;2020;3;4533;$24643
